,date,Plate temp,scene temp,foreTotalRadiation,powerA,powerB,powerC,average power,foreWindSpeed,foreWindDirection,OT
3065,2019/5/8 17:00,-3.91,-2,7,236.16,248.9,271.42,252.16,0.7,270,0.397431144
3066,2019/5/8 18:00,-4.33,-2.1,6,194.4,149.27,283.8,209.16,1.4,284,0.254348912
3067,2019/5/8 19:00,-4.77,-2.4,0,115.56,108.63,106.59,110.26,0,262,0.095749581
3068,2019/5/8 20:00,0.01,0.1,1,0,0,0,0,0.1,1,0.379993053
3069,2019/5/8 21:00,-14.29,-12.5,5,159.85,182.25,236.64,192.91,2.5,279,0.115434488
3070,2019/5/8 22:00,-14.21,-12.4,11,346,318.32,322.46,328.93,2.1,290,0.412015736
3071,2019/5/8 23:00,-14.21,-12.4,11,274.8,318.32,322.46,305.19,2.1,290,0.314657075
3072,2019/5/9 0:00,-13.83,-12.2,37,495.6,698.74,714.07,636.14,4.2,301,0.872764523
3073,2019/5/9 1:00,-12.64,-11.9,44,932.1,936.65,959.85,942.87,3.3,285,1.636781251
3074,2019/5/9 2:00,-12.64,-11.8,44,976.48,966.6,1001,981.36,3.3,285,1.719206078
3075,2019/5/9 3:00,-12.12,-11.7,64,1042.55,1053.76,1078.14,1058.15,3.2,279,1.892840165
3076,2019/5/9 4:00,-11.43,-11.5,80,1265.44,1220.94,1290.6,1258.99,2.6,276,2.352833321
3077,2019/5/9 5:00,-11.08,-11.3,90,1341.06,1353.6,1410.52,1368.39,2.6,296,2.540283756
3078,2019/5/9 6:00,-10.73,-11.2,93,1448.34,1482.12,1461.6,1464.02,2.2,279,2.776175105
3079,2019/5/9 7:00,-9.83,-10.7,123,1804.69,1751.92,1819.07,1791.89,1.7,285,3.668895069
3080,2019/5/9 8:00,-9.21,-10.4,144,1986.09,1961.84,2047.76,1998.56,3.4,285,4.012569338
3081,2019/5/9 9:00,-9,-10.2,148,2021.94,2059.2,2084.88,2055.34,2.7,289,4.09711916
3082,2019/5/9 10:00,-7.58,-9.5,211,2599.08,2584.68,2599.08,2594.28,2.7,284,5.298329335
3083,2019/5/9 11:00,-6.52,-8.9,255,2901.91,2925.2,3013.25,2946.79,4.4,295,5.992204468
3084,2019/5/9 12:00,-6,-8.7,262,3113.04,3065.64,3118.56,3099.08,1.5,282,6.36675658
3085,2019/5/9 13:00,-5.12,-8.2,343,3601.72,3593.54,3701.25,3632.17,5.3,267,7.348217388
3086,2019/5/9 14:00,-4.31,-7.7,373,3860.22,3831.35,3907.2,3866.26,5.8,280,7.834213127
3087,2019/5/9 15:00,-4.14,-7.7,396,3949.44,3938.22,4085.64,3991.1,3.9,299,8.054205569
3088,2019/5/9 16:00,-3.81,-7.5,406,4022.46,4081,4103.13,4068.86,5.7,309,8.197583524
3089,2019/5/9 17:00,-1.77,-6.6,441,4343.75,4302.8,4365.9,4337.48,4.1,300,8.915278843
3090,2019/5/9 18:00,-2.54,-7,453,4391.76,4384.13,4455.99,4410.63,6.3,342,8.905636525
3091,2019/5/9 19:00,-2.79,-7,453,4488.68,4483.24,4518.36,4496.76,6.3,342,9.084165563
3092,2019/5/9 20:00,-2.67,-7.2,486,4676.6,4615.1,4691.89,4661.2,6.1,10,9.8093832
3093,2019/5/9 21:00,-2.08,-7,487,4656.74,4588.74,4754.04,4666.51,3.8,355,9.484564672
3094,2019/5/9 22:00,-2.27,-6.8,497,4607.17,4629.24,4760.91,4665.77,2.7,45,9.612867325
3095,2019/5/9 23:00,-2.16,-6.9,503,4691.25,4733.28,4878.6,4767.71,4.1,269,9.716233733
3096,2019/5/10 0:00,-1.77,-6.8,508,4684.84,4699.04,4857.28,4747.05,4.6,283,9.678679924
3097,2019/5/10 1:00,-1.5,-6.7,514,4809.42,4733.4,4864.5,4802.44,4.4,255,9.856130058
3098,2019/5/10 2:00,-1.66,-6.4,521,4802.49,4809.12,4960.8,4857.47,2,311,9.937909077
3099,2019/5/10 3:00,-1.48,-6.7,517,4809.36,4809.36,4973.5,4864.07,3.2,346,10.10999258
3100,2019/5/10 4:00,-0.69,-5.9,526,4933.96,4932.96,5007.8,4958.24,2.9,281,10.1984008
3101,2019/5/10 5:00,-0.73,-6.1,529,5002.5,5001.76,5055.82,5020.03,4.6,249,10.33138607
3102,2019/5/10 6:00,-0.56,-6.2,536,4995.6,4939.84,5110.7,5015.38,4.6,264,10.33708874
3103,2019/5/10 7:00,-0.96,-6.3,546,5083.8,5124.42,5225.76,5144.66,3.6,336,10.55860549
3104,2019/5/10 8:00,-0.33,-6.1,536,5043.04,5026.34,5123.16,5064.18,2.5,327,10.44294743
3105,2019/5/10 9:00,-0.54,-6.4,530,5057.26,5033.16,5020.56,5036.99,3.4,296,10.40434342
3106,2019/5/10 10:00,-0.37,-6,532,5015.52,4951.32,5040.54,5002.46,3.8,329,10.29157449
3107,2019/5/10 11:00,0.53,-5.7,552,5018.97,5093.2,5272.76,5128.31,3,282,10.54128903
3108,2019/5/10 12:00,0.89,-5.9,542,5039.98,4992.24,5088.35,5040.19,3.6,304,10.40930289
3109,2019/5/10 13:00,0.62,-5.7,549,5117.56,5066,5182.41,5121.99,2,276,10.61636864
3110,2019/5/10 14:00,0.53,-5.3,540,5088.96,5058.55,5162.74,5103.42,4.2,270,10.53802521
3111,2019/5/10 15:00,0.6,-5.6,561,5164.9,5118.9,5228.3,5170.7,2.8,301,10.70934465
3112,2019/5/10 16:00,1.18,-5,583,5360.52,5326.88,5388.92,5358.77,3.7,311,11.10514907
3113,2019/5/10 17:00,0.64,-5.7,564,4637.36,5173.98,5338,5049.78,6,359,10.11735253
3114,2019/5/10 18:00,0.87,-5.9,567,5237.76,5262.25,5325.42,5275.14,2.7,287,10.929
3115,2019/5/10 19:00,1.31,-5.5,527,5270.94,5218.72,5230.24,5239.97,3.6,267,10.89393385
3116,2019/5/10 20:00,1.7,-5.5,483,4726.5,3340.68,4980.86,4349.35,2.4,255,9.322784574
3117,2019/5/10 21:00,1.78,-5,581,5429.85,5326.88,5410.92,5389.22,2.5,224,11.2434652
3118,2019/5/10 22:00,1.95,-5.2,596,5425.21,5456.62,5410.92,5430.92,5.1,294,11.20568162
3119,2019/5/10 23:00,2.28,-4.7,596,5289.41,5357.08,4962.41,5202.97,2.2,288,10.82213512
3120,2019/5/11 0:00,1.72,-5.2,596,4856.13,5036.2,4187.48,4693.27,1.3,288,9.646317868
3121,2019/5/11 1:00,0.52,-5.5,340,2808.3,5360.52,3821.02,3996.61,3,345,7.648318838
3122,2019/5/11 2:00,0.58,-5.4,340,5398.82,5248.67,4930.86,5192.78,3,345,10.97682159
3123,2019/5/11 3:00,1.64,-5,589,5365.2,5289.78,5474.25,5376.41,2.5,277,11.19000273
3124,2019/5/11 4:00,2.68,-4.4,579,4942.62,4846.92,5287.48,5025.67,2.3,299,10.33066348
3125,2019/5/11 5:00,2.7,-4.5,571,5171.4,5290.9,5047.5,5169.93,3.8,274,10.79263691
3126,2019/5/11 6:00,2.87,-4.7,571,4955.64,4313.6,4965.4,4744.88,3.2,274,9.992675231
3127,2019/5/11 7:00,2.58,-5,538,5010.42,4239,4961.84,4737.09,4.4,293,10.01703549
3128,2019/5/11 8:00,3.62,-4.2,617,5491.68,5198.13,5374.71,5354.84,4.8,281,11.21194122
3129,2019/5/11 9:00,3.64,-4.7,589,5157.88,5117.85,5199.2,5158.31,1.4,310,10.72432083
3130,2019/5/11 10:00,3.78,-4.2,561,5026.56,5009.17,5124.54,5053.42,0.6,281,10.46430932
3131,2019/5/11 11:00,4.39,-3.8,556,4941,4897.08,5025,4954.36,2.1,277,10.25864934
3132,2019/5/11 12:00,0.24,-4.8,460,1793.66,3684.21,4210.56,3229.48,2.9,276,5.92618519
3133,2019/5/11 13:00,-0.33,-5.3,348,3199.33,3453.76,4510.08,3721.06,2.8,279,7.299659722
3134,2019/5/11 14:00,0.55,-5,420,4374.6,4143.44,4150.3,4222.78,2,324,8.82067067
3135,2019/5/11 15:00,0.55,-5,420,4374.6,4143.44,4150.3,4222.78,2,324,8.82067067
3136,2019/5/11 16:00,0.95,-5,319,4225.76,4179.96,4067.98,4157.9,2.4,284,8.688414078
3137,2019/5/11 17:00,0.72,-4.5,389,3777.12,3839.04,3855.32,3823.83,3,299,7.835626365
3138,2019/5/11 18:00,1.39,-4.8,312,3247.36,3288,3215.16,3250.17,3.1,267,6.769158405
3139,2019/5/11 19:00,-0.56,-5.2,339,2601.92,2844.12,3332.7,2926.25,1.4,286,5.795633699
3140,2019/5/11 20:00,-0.54,-4.9,353,3236.31,3525.9,3381.84,3381.35,2,290,6.879089555
3141,2019/5/11 21:00,-1.87,-5.5,149,2084.03,2242.08,1541.25,1955.79,2,287,4.134256237
3142,2019/5/11 22:00,-2.46,-5.7,233,1596.05,1474.46,1787.94,1619.48,2.6,335,3.240527951
3143,2019/5/11 23:00,-2.79,-5.5,212,1750.47,2168.32,2857.7,2258.83,0.9,309,4.185267276
3144,2019/5/12 0:00,-2.54,-5.5,190,1864.66,2691.84,1517.67,2024.72,1.4,347,3.913759212
3145,2019/5/12 1:00,-2.31,-5.1,224,2684.16,2597,2526.16,2602.44,2.7,275,5.437647938
3146,2019/5/12 2:00,-2.1,-5.4,153,2411.64,2630.26,1605.37,2215.76,1.3,265,4.793924477
3147,2019/5/12 3:00,-3.72,-5.7,123,1463.7,1315.44,1424.75,1401.3,0,290,2.869919771
3148,2019/5/12 4:00,-4.87,-5.9,103,1071,978.6,1393.8,1147.8,0.9,277,2.096862036
3149,2019/5/12 5:00,-5,-6,73,1324.3,891.39,802.62,1006.1,0.5,290,2.251129496
3150,2019/5/12 6:00,-5.14,-6,62,791.16,769.44,697.68,752.76,0.4,281,1.429863315
3151,2019/5/12 7:00,-5.81,-6.2,67,1020.18,649.54,665.42,778.38,1.7,281,1.110833563
3152,2019/5/12 8:00,-5.81,-5.9,127,1505.91,1579.2,1609.68,1564.93,1.7,318,2.937119728
3153,2019/5/12 9:00,-5.58,-5.8,77,918.72,889,1028.1,945.27,1.7,265,1.695504675
3154,2019/5/12 10:00,-5.5,-5.6,82,1088.88,1193.4,1219.74,1167.34,2,297,2.054373909
3155,2019/5/12 11:00,-5.52,-5.7,67,949.28,970.22,981.36,966.95,1.5,257,1.759425286
3156,2019/5/12 12:00,-7.43,-6.4,9,333.2,339.5,344.25,338.98,0,334,0.492443024
3157,2019/5/12 13:00,-7.7,-6.4,7,296.56,282.66,323.04,300.75,0.1,303,0.354966548
3158,2019/5/12 14:00,-8.08,-6.7,3,223.08,241.2,222.7,228.99,0,298,0.322831763
3159,2019/5/12 15:00,0.01,0.1,1,0,0,0,0,0.1,1,0.379993053
3160,2019/5/12 16:00,-21.45,-19.5,25,611.71,625.22,601.88,612.94,0,279,0.862097592
3161,2019/5/12 17:00,-17.77,-19.5,27,663.39,674.36,637.26,658.34,0,276,1.051425481
3162,2019/5/12 18:00,-20.24,-19.5,31,775.95,796.08,750.72,774.25,0,281,1.214118497
3163,2019/5/12 19:00,0.01,0.1,1,0,0,0,0,0.1,1,0.379993053
3164,2019/5/12 20:00,-18.95,-16.9,27,574.4,592.04,555.17,573.87,0,283,0.823083954
3165,2019/5/12 21:00,-18.6,-16.7,31,645.04,667,609.84,640.63,1.7,281,0.956555029
3166,2019/5/12 22:00,-18.24,-16.4,33,694.45,716.38,689.7,700.18,1.6,282,1.058398425
3167,2019/5/12 23:00,-18.35,-16.8,34,623.5,656.1,633.36,637.65,0,286,0.937365797
3168,2019/5/13 0:00,-18.08,-16.7,37,683.38,688.32,699.37,690.36,0,294,1.049494797
3169,2019/5/13 1:00,-17.39,-16.7,42,792.43,829.15,769.56,797.05,0,276,1.295631737
3170,2019/5/13 2:00,-13.79,-16.2,57,920.75,958.32,949.75,942.94,0,283,1.660275937
3171,2019/5/13 3:00,-15.12,-15.7,75,1155.93,1163.2,1185.01,1168.05,0.4,273,2.107114683
3172,2019/5/13 4:00,-14.62,-15.4,81,1219.68,1257.71,1259.44,1245.61,1.5,288,2.26016117
3173,2019/5/13 5:00,-13.75,-15.1,89,1388.57,1435.5,1366.76,1396.94,1.4,272,2.644681023
3174,2019/5/13 6:00,-12.91,-14.5,103,1508.98,1474.92,1525.53,1503.14,0,284,2.909508983
3175,2019/5/13 7:00,-12.19,-14.1,114,1566.74,1595.62,1638.94,1600.43,0.8,276,3.084349278
3176,2019/5/13 8:00,-11.58,-14,118,1689.48,1737.6,1684.8,1703.96,0.5,278,3.355035293
3177,2019/5/13 9:00,-11.06,-13.6,131,1742.4,1768.74,1828.8,1779.98,1.5,282,3.506015646
3178,2019/5/13 10:00,-10.81,-13.5,135,1821.96,1809.71,1869.4,1833.69,1.9,279,3.666923853
3179,2019/5/13 11:00,-10.5,-13.2,143,1850.4,1898.16,1948.49,1899.02,1.7,279,3.76757009
3180,2019/5/13 12:00,-9.6,-12.9,163,2044.8,2053.48,2143.83,2080.7,1.3,276,4.198181621
3181,2019/5/13 13:00,-8.6,-12.3,188,2261.7,2265.72,2342.48,2289.97,1.4,280,4.671309981
3182,2019/5/13 14:00,-7.54,-11.9,222,2538.28,2524.02,2630.97,2564.42,2.9,284,5.269386716
3183,2019/5/13 15:00,-7.25,-11.7,226,2577.54,2591.82,2698.48,2622.61,2.1,312,5.381967611
3184,2019/5/13 16:00,-6.19,-11.2,265,2897.84,2881.56,3003.3,2927.57,2.3,284,6.011152453
3185,2019/5/13 17:00,-5.73,-11.1,269,2973.6,2986.38,3037.32,2999.1,2.5,278,6.167423363
3186,2019/5/13 18:00,-5.19,-10.5,288,3101.04,3066.75,3142.41,3103.4,2.1,262,6.384381401
3187,2019/5/13 19:00,-4.91,-10.5,297,3124.94,3135.38,3250.05,3170.12,2.9,276,6.486644891
3188,2019/5/13 20:00,-4.54,-10.5,302,3223.92,3189.12,3268.95,3227.33,3.1,281,6.638075396
3189,2019/5/13 21:00,-4.48,-10,316,3268.95,3273.67,3378.82,3307.15,1.5,275,6.7730512
3190,2019/5/13 22:00,-2.87,-8.7,346,3531.88,3538.86,3622.62,3564.45,2.5,265,7.344811899
3191,2019/5/13 23:00,-2.96,-9,357,3587.72,3578.88,3674.88,3613.83,2.7,288,7.385860598
3192,2019/5/14 0:00,-2.79,-8.9,361,3640,3671.48,3725.2,3678.89,2.6,297,7.516338622
3193,2019/5/14 1:00,-2.56,-8.4,381,3758.4,3787.75,3883.68,3809.94,2.4,281,7.75351971
3194,2019/5/14 2:00,-2.06,-8.2,401,3958.96,3929.31,4033.26,3973.84,2.2,292,8.119699863
3195,2019/5/14 3:00,-1.19,-7.5,428,4089.72,4085.77,4209,4128.16,2.4,284,8.412641814
3196,2019/5/14 4:00,-0.93,-7.3,437,4164.93,4150.3,4258.72,4191.32,3.8,287,8.537314438
3197,2019/5/14 5:00,1.43,-6.5,498,4582.93,4556.21,4705.6,4614.91,2.8,289,9.478291252
3198,2019/5/14 6:00,0.87,-6.7,499,4623.75,4657.86,4746.85,4676.15,1.4,322,9.597143911
3199,2019/5/14 7:00,2.89,-5.7,524,4746.21,4812.75,4906.72,4821.89,2.2,318,9.906828532
3200,2019/5/14 8:00,3.29,-5.5,527,4772.85,4833,4920.2,4842.02,2.5,286,9.967731766
3201,2019/5/14 9:00,3.26,-5.6,529,4820.24,4857.5,4891.59,4856.44,1.1,273,10.03743769
3202,2019/5/14 10:00,3.91,-5.4,529,4846.06,4878.17,4951.3,4891.84,2.7,273,10.10556825
3203,2019/5/14 11:00,4.26,-5,551,4987.6,4963.98,5089.21,5013.6,1.7,272,10.39699229
3204,2019/5/14 12:00,4.33,-4.7,551,5045.92,4975.02,5113.02,5044.65,2.6,292,10.47744799
3205,2019/5/14 13:00,4.39,-4.8,551,5060.96,5014.98,5140.45,5072.13,2.6,292,10.52943673
3206,2019/5/14 14:00,4.62,-4.9,564,5045.1,5096.84,5173.7,5105.21,3.4,272,10.55649899
3207,2019/5/14 15:00,5.1,-4.6,566,5058.5,5047.35,5187,5097.62,2.7,275,10.56881248
3208,2019/5/14 16:00,4.95,-4.4,566,5097.78,5107.2,5215.94,5140.31,3.7,275,10.6495266
3209,2019/5/14 17:00,4.87,-4.8,566,5063.44,5114.88,5222.61,5133.64,2.9,292,10.6137275
3210,2019/5/14 18:00,5.22,-4.6,582,5156.96,5220.6,5361.3,5246.29,0.3,331,10.80849176
3211,2019/5/14 19:00,5.93,-4.4,580,5155.91,5156.98,5262.9,5191.93,2.7,277,10.78108185
3212,2019/5/14 20:00,6.16,-4.4,590,5219.04,5232.46,5396.82,5282.77,2.4,294,10.95734896
3213,2019/5/14 21:00,6.33,-4,599,5192.48,5241.73,5377.44,5270.55,2.5,277,10.91426287
3214,2019/5/14 22:00,6.28,-4.1,596,5254.95,5231.1,5393.76,5293.27,2.9,284,11.00039636
3215,2019/5/14 23:00,6.45,-4.2,598,5216.56,5236.29,5436.75,5296.53,1.1,284,10.97336183
3216,2019/5/15 0:00,6.62,-3.9,600,5289.38,5277.16,5408.76,5325.1,0.9,278,11.0833282
3217,2019/5/15 1:00,8.83,-3.9,604,5270.58,5295.83,5459.67,5342.03,2.4,276,11.1051355
3218,2019/5/15 2:00,8.2,-3.5,604,5335.72,5336.64,5502,5391.45,2.5,276,11.21734291
3219,2019/5/15 3:00,8.7,-3.4,605,5262.57,5328.29,5428.2,5339.69,3.2,284,11.03277537
3220,2019/5/15 4:00,7.39,-3.4,609,5270.58,5341.54,5423.4,5345.17,2.6,299,11.07558608
3221,2019/5/15 5:00,7.39,-3.7,605,5294.61,5357.9,5441.28,5364.6,0.6,297,11.12751901
3222,2019/5/15 6:00,6.83,-3.5,600,5280,5241.44,5341.54,5287.66,4.4,288,10.98520387
3223,2019/5/15 7:00,7.85,-3.4,606,5331.31,5276.24,5447.82,5351.79,3,288,11.15368071
3224,2019/5/15 8:00,8.5,-3.2,600,5306.4,5209.48,5396.79,5304.22,0.9,301,11.10000101
3225,2019/5/15 9:00,8.85,-2.6,599,5307.04,5248.6,5400.31,5318.65,0.2,284,11.1181557
3226,2019/5/15 10:00,7.26,-3.5,599,5327.66,5269.14,5407.11,5334.64,1.8,341,11.10791911
3227,2019/5/15 11:00,6.83,-3.7,599,5253.6,5242.86,5379.2,5291.89,0.6,16,11.29683532
3228,2019/5/15 12:00,8.12,-2.7,590,5194.2,5232.46,5285.85,5237.5,2.4,273,10.88383326
3229,2019/5/15 13:00,8.16,-2.9,591,5140.2,5145.64,5274.24,5186.69,3.2,275,10.77629319
3230,2019/5/15 14:00,8.41,-3,594,5127.02,5203.44,5298.95,5209.8,3.3,277,10.74214766
3231,2019/5/15 15:00,7.37,-2.9,577,4956.6,5019.48,5152.14,5042.74,2.4,259,10.42637039
3232,2019/5/15 16:00,6.76,-3.5,579,5085.21,5065.47,5183.73,5111.47,0.6,293,10.62047932
3233,2019/5/15 17:00,6.41,-2.5,553,4855.14,4588.24,4997.16,4813.51,2.6,260,10.04573758
3234,2019/5/15 18:00,5.89,-3.5,543,4809.6,4687.84,4879.68,4792.37,2.6,345,9.910394056
3235,2019/5/15 19:00,6.2,-2.7,503,4428.88,4481.74,4502.16,4470.93,1.7,280,9.279234908
3236,2019/5/15 20:00,6.39,-2.5,463,4153.49,4141.11,4235.12,4176.57,1.1,342,8.67200187
3237,2019/5/15 21:00,5.28,-2.7,451,4132.22,4120.5,4180.33,4144.35,3.8,276,8.580879457
3238,2019/5/15 22:00,5.53,-2.3,437,4002.75,3952.19,4027.38,3994.11,1.8,316,8.318174135
3239,2019/5/15 23:00,5.12,-3,412,3810.24,3821.58,3858.25,3830.02,2.1,295,7.978250088
3240,2019/5/16 0:00,4.83,-3,407,3801.36,3782.26,3831.41,3805.01,0.8,342,7.95904851
3241,2019/5/16 1:00,4.26,-3.2,403,3758.56,3760.92,3797.86,3772.45,1.7,257,7.833896153
3242,2019/5/16 2:00,4.64,-3,397,3730.27,3656.95,3763.2,3716.81,1.6,275,7.756774685
3243,2019/5/16 3:00,2.72,-2.8,330,3144.15,3012.03,3200.7,3118.96,3.6,286,6.518854483
3244,2019/5/16 4:00,1.39,-3.1,308,3009.06,2995.92,3061.95,3022.31,1.1,287,6.289820949
3245,2019/5/16 5:00,2.01,-2.9,266,2627.38,2606.04,2667.6,2633.67,2.8,282,5.513430027
3246,2019/5/16 6:00,2.49,-3.2,263,2600.64,2558.16,2633.4,2597.4,2.1,287,5.472097449
3247,2019/5/16 7:00,2.58,-3,259,2569.38,2527.1,2622.72,2573.07,0.6,264,5.425409162
3248,2019/5/16 8:00,2.83,-3.2,135,2442.16,2339.28,1802.25,2194.56,0,277,4.970804417
3249,2019/5/16 9:00,0.83,-3.5,136,1337.7,1975.05,1253.04,1521.93,2.7,293,2.901740323
3250,2019/5/16 10:00,-0.12,-3.3,136,2052.27,2141.37,2176.02,2123.22,1.7,293,4.320383508
3251,2019/5/16 11:00,1.45,-3.2,172,1831.62,1850.72,1886.5,1856.28,0,274,3.843024539
3252,2019/5/16 12:00,0.24,-3.3,150,1591.52,1596.05,1626.04,1604.54,1.6,288,3.252253017
3253,2019/5/16 13:00,0.01,-3.7,76,1309.5,984.9,806.4,1033.6,1.7,281,2.318810248
3254,2019/5/16 14:00,-1.29,-4,83,567.8,802.06,978.12,782.66,3.1,278,1.258339491
3255,2019/5/16 15:00,-3.33,-4.3,45,483.12,469,456.28,469.47,1.2,276,0.852052238
3256,2019/5/16 16:00,-5.08,-4.4,39,361.8,348.4,346.84,352.35,0.9,281,0.593412944
3257,2019/5/16 17:00,-6.14,-4.7,31,387.03,401.4,423.36,403.93,0,285,0.663975154
3258,2019/5/16 18:00,-6.68,-4.6,15,355.68,327.84,339,340.84,0,262,0.598916585
3259,2019/5/16 19:00,-6.95,-4.8,11,289.82,284.76,281.82,285.47,0,262,0.38720179
3260,2019/5/16 20:00,-7.12,-4.9,11,211.2,246.79,266.4,241.46,0,262,0.360598405
3261,2019/5/16 21:00,0.01,0.1,1,0,0,0,0,0.1,1,0.379993053
3262,2019/5/16 22:00,-17,-16.1,45,759.15,766.38,716.76,747.43,0,274,1.2274264
3263,2019/5/16 23:00,-16.54,-15.7,52,805.86,805.86,804.16,805.29,0,275,1.331841919
3264,2019/5/17 0:00,-14.89,-15.3,65,1032.34,1042.56,947.76,1007.55,0,276,1.828422387
3265,2019/5/17 1:00,-14.31,-15,77,1072.8,1086,1113.42,1090.74,0,275,1.953141091
3266,2019/5/17 2:00,-13.47,-14.7,87,1176.86,1214.09,1221.87,1204.27,0,279,2.202532206
3267,2019/5/17 3:00,-11.18,-13.7,115,1450.36,1472.88,1540.8,1488.01,1.9,280,2.872447794
3268,2019/5/17 4:00,-9.97,-13.2,133,1636.67,1665.76,1730.38,1677.6,2,272,3.323978342
3269,2019/5/17 5:00,-9.14,-12.9,144,1761.36,1787.82,1852.44,1800.54,1.6,274,3.608711974
3270,2019/5/17 6:00,-8.12,-12.6,165,1930.5,1938.6,2030.6,1966.57,2,275,4.009056409
3271,2019/5/17 7:00,-7.58,-12.4,170,2029.2,2019.12,2115.15,2054.49,2.1,280,4.222796333
3272,2019/5/17 8:00,-7.1,-12.3,174,2089.09,2106.3,2142,2112.46,2.3,265,4.368763838
3273,2019/5/17 9:00,-5.37,-11.6,205,2340.17,2385.6,2399.8,2375.19,2.6,278,4.94880405
3274,2019/5/17 10:00,-4.6,-11,226,2484.88,2470.92,2558.92,2504.91,2,278,5.231646645
3275,2019/5/17 11:00,-4.02,-10.8,235,2552.4,2566.41,2665.84,2594.88,1.7,278,5.410971875
3276,2019/5/17 12:00,-3.5,-10.7,239,2644.18,2647.5,2693.1,2661.59,1.9,271,5.580451136
3277,2019/5/17 13:00,-2.66,-10.2,261,2796.99,2800,2896.36,2831.12,3.6,270,5.916718633
3278,2019/5/17 14:00,-2.12,-9.2,290,3001.81,2983.5,3108,3031.1,2,279,6.304450131
3279,2019/5/17 15:00,-1.64,-9.6,298,3052,3066,3166.47,3094.82,3.8,275,6.430904207
3280,2019/5/17 16:00,-1.33,-9,316,3192,3189.86,3303.78,3228.55,2.7,280,6.692566367
3281,2019/5/17 17:00,-0.75,-9.5,329,3334.23,3340.8,3413.22,3362.75,4.3,272,6.96513103
3282,2019/5/17 18:00,-0.29,-8.9,338,3387.42,3368.64,3483.88,3413.31,4.3,277,7.136017283
3283,2019/5/17 19:00,0.74,-8.9,355,3541.23,3568.95,3617.46,3575.88,2.9,285,7.417223049
3284,2019/5/17 20:00,1.95,-8.3,381,3658.59,3668.58,3766.14,3697.77,4.4,281,7.65453525
3285,2019/5/17 21:00,2.39,-8.3,385,3761.94,3771.63,3805.98,3779.85,4.1,280,7.837642221
3286,2019/5/17 22:00,2.8,-7.5,409,3855.32,3863.4,3975.06,3897.93,4.3,281,8.052632663
3287,2019/5/17 23:00,4.7,-7.2,429,4016.98,3997.47,4059.6,4024.68,3.6,273,8.366405884
3288,2019/5/18 0:00,4.91,-7.4,428,4081.56,3998.4,4039.2,4039.72,2.9,274,8.446118642
3289,2019/5/18 1:00,5.6,-6.9,459,4243.75,4238.02,4312.88,4264.88,2.8,270,8.860954846
3290,2019/5/18 2:00,5.89,-6.8,467,4278.64,4291.74,4394,4321.46,3.8,265,8.959366011
3291,2019/5/18 3:00,6.22,-6.5,473,4306.12,4333.16,4414.7,4351.33,1.8,269,9.040228407
3292,2019/5/18 4:00,7.08,-6.7,492,4421.61,4428.48,4536,4462.03,2,262,9.27968052
3293,2019/5/18 5:00,7.05,-6.7,495,4461.88,4448.8,4582.93,4497.87,3.9,271,9.344795249
3294,2019/5/18 6:00,7.27,-6.5,498,4488.91,4515.84,4616.48,4540.41,2.8,267,9.443010965
3295,2019/5/18 7:00,8.26,-6.1,517,4549.2,4615.88,4669.32,4611.47,3.1,257,9.575020721
3296,2019/5/18 8:00,8.78,-6,522,4596.03,4627.74,4728.6,4650.79,2.5,265,9.678126388
3297,2019/5/18 9:00,9.72,-5.2,548,4694.9,4581.85,4786.86,4687.87,2.5,279,9.803407404
3298,2019/5/18 10:00,10.18,-5.5,554,4745.98,4800.12,4897.2,4814.43,3.1,272,10.01760809
3299,2019/5/18 11:00,11.05,-5.2,568,4845.13,4803.4,4966.92,4871.82,3.2,275,10.17929224
3300,2019/5/18 12:00,10.64,-5,564,4415.6,4744.18,4939.68,4699.82,2.3,273,9.624163428
3301,2019/5/18 13:00,11.18,-4.6,483,4507.3,4732.2,4316.45,4518.65,2.3,278,9.505031673
3302,2019/5/18 14:00,10.97,-4.4,578,4712.4,4547.68,4600.2,4620.09,4.3,284,9.673947166
3303,2019/5/18 15:00,11.66,-4.4,582,4831.91,5077.44,4940.64,4950,1.4,262,10.25168819
3304,2019/5/18 16:00,11.95,-3.7,563,4506.72,4991.1,4597.12,4698.31,2.9,285,9.675331215
3305,2019/5/18 17:00,11.85,-4,558,4593.23,4855.23,4962.8,4803.75,0.2,287,10.14374986
3306,2019/5/18 18:00,10.87,-3.7,529,3993.54,3853.63,3714.82,3854,1.6,504,8.135384202
3307,2019/5/18 19:00,10.14,-3.9,431,3684.1,3715.19,3762.9,3720.73,1.9,259,7.890451759
3308,2019/5/18 20:00,10.93,-3.6,580,5063.26,5134.8,5228.32,5142.13,4.5,275,10.71438446
3309,2019/5/18 21:00,12.03,-3.2,591,5308.56,5328.27,5412,5349.61,5.1,273,11.19595588
3310,2019/5/18 22:00,12.22,-3,600,5206.1,5204.41,5390.65,5267.05,4,271,11.00650985
3311,2019/5/18 23:00,12.55,-2.6,610,5316.64,5245.08,5393.78,5318.5,4.8,278,11.14836862
3312,2019/5/19 0:00,12.6,-2.6,610,5080.34,4990.02,5312.05,5127.47,3.2,273,10.72277079
3313,2019/5/19 1:00,13.12,-2.5,600,5029.26,5098.64,5372.48,5166.79,3.9,283,10.75042332
