date,clear_sky_rad:W,clear_sky_energy_1h:J,direct_rad:W,global_rad_1h:Wh,sunshine_duration_1h:min,total_cloud_cover:p,effective_cloud_cover:p,relative_humidity_2m:p,wind_speed_2m:ms,relative_humidity_10m:p,wind_speed_10m:ms,relative_humidity_50m:p,relative_humidity_100m:p,OT
2020/3/8 16:00,46.8,332006.6,0,22.661,0,100,100,76.5,2.3,75.1,3.3,70.5,67.4,0.01197501
2020/3/8 17:00,0,62394,0,6.243,0,100,100,77,0.7,75.7,1,71,67.9,0
2020/3/8 18:00,0,0,0,0,0,100,100,80.6,0.4,78.9,0.5,73.1,69.3,0
2020/3/8 19:00,0,0,0,0,0,99.9,99.7,81.8,1.5,80,2.1,74,70.1,0
2020/3/8 20:00,0,0,0,0,0,100,99.9,86,1.7,84.7,2.5,79.9,76.5,0
2020/3/8 21:00,0,0,0,0,0,92,91.5,96.3,1.6,94.6,2.2,88.7,84.9,0
2020/3/8 22:00,0,0,0,0,0,97.8,90.1,93.3,1.6,92.2,2.3,88.2,85.3,0
2020/3/8 23:00,0,0,0,0,0,99.2,96.5,94.5,1.2,93,1.7,87.9,84,0
2020/3/9 0:00,0,0,0,0,0,90.8,72.4,97.8,1.3,96.1,1.9,89.5,84.4,0
2020/3/9 1:00,0,0,0,0,0,98.2,89.1,98.9,1.7,96.7,2.5,88.6,82.3,0
2020/3/9 2:00,0,0,0,0,0,99.8,99.1,96.9,1.6,94.1,2.3,84.2,76.6,0
2020/3/9 3:00,0,0,0,0,0,100,100,95.7,1.4,92.7,2.1,81.7,73.3,0
2020/3/9 4:00,0,0,0,0,0,94.7,94.6,92.6,1.6,89.7,2.2,79.2,71.1,0
2020/3/9 5:00,0,0,0,0,0,58.2,40,88.2,1.6,85.7,2.2,76.6,69.7,0
2020/3/9 6:00,0,0,0,0,1.9,36,35.8,83.8,1.8,81.3,2.6,72.2,65.3,0.099799995
2020/3/9 7:00,54.9,81176.2,19.9,27.69,45.2,81.5,53.1,84,2.1,81.3,3,71.7,64.1,2.1294
2020/3/9 8:00,152.4,367997.6,66.8,96.412,38.9,48.1,42.7,78.6,2.4,76.2,3.5,67.4,60.3,1.951712475
2020/3/9 9:00,248.2,726019.7,151.2,182.29,49.4,44.9,33.2,71.4,2.3,69.4,3.3,62.1,56.2,2.633625
2020/3/9 10:00,319.7,1031278.6,238.6,268.173,52.1,15.2,15.2,63.5,2.4,61.9,3.4,55.9,51.5,1.8291625049999998
2020/3/9 11:00,357.1,1229430.9,278.9,330.101,55.4,11.1,11.1,53.3,2.5,52.2,3.6,48.2,45.8,1.8433875149999999
2020/3/9 12:00,356.2,1295738.5,144.6,299.701,15.5,92.8,92.8,50.5,3,49.5,4.3,46.3,44.5,1.7414375249999998
2020/3/9 13:00,317,1222906.9,38.3,200.346,11.4,97.3,95.4,72.4,2.3,72.2,3.3,71.6,71.4,1.02568749
2020/3/9 14:00,244.1,1018981.5,41.6,141.777,5.7,97.6,96.4,75.7,1.9,75.7,2.8,76.2,76.8,0.67770003
2020/3/9 15:00,147.6,709692.5,22,106.511,7.3,95.1,94.6,76.1,2.4,75.9,3.4,75.5,75.5,0.5574749999999999
2020/3/9 16:00,51,351527.4,11.3,59.763,11,89.7,89,78.8,2,78.4,2.9,77.3,76.7,0.08848749
2020/3/9 17:00,0,71962.3,0,18.887,4.5,96.3,96.2,83,1.6,82.7,2.3,81.6,80.9,0
2020/3/9 18:00,0,0,0,0,0.1,96.1,94.8,88.4,1.2,88,1.8,86.4,85.3,0
2020/3/9 19:00,0,0,0,0,0,96.9,96.9,94.1,1.2,93.7,1.7,91.9,90.5,0
2020/3/9 20:00,0,0,0,0,0,93.1,93.1,96.5,1.1,95.8,1.6,93.1,90.9,0
2020/3/9 21:00,0,0,0,0,0,93.9,93.9,98.4,1.2,97.5,1.7,94,91.2,0
2020/3/9 22:00,0,0,0,0,0,98.9,98.9,98,1.2,97.1,1.7,93.6,90.7,0
2020/3/9 23:00,0,0,0,0,0,99.2,99.2,96.2,1,95.4,1.5,92.4,89.9,0
2020/3/10 0:00,0,0,0,0,0,81.6,81.6,99.5,0.8,98.6,1.1,95.2,92.5,0
2020/3/10 1:00,0,0,0,0,0,45.6,45.6,99.9,0.4,98.5,0.6,93.9,90.3,0
2020/3/10 2:00,0,0,0,0,0,11.2,11.2,100,0.3,100,0.5,95.8,92.1,0
2020/3/10 3:00,0,0,0,0,0,1.8,1.8,100,0.7,100,1,98,94.6,0
2020/3/10 4:00,0,0,0,0,0,32.1,32.1,100,0.8,100,1.2,97.9,93.9,0
2020/3/10 5:00,0,0,0,0,0,47.4,47.4,100,0.8,99.8,1.2,93.3,88.3,0
2020/3/10 6:00,0,0,0,0,3.6,48.4,48.4,97.4,0.9,95.4,1.3,87.9,82.2,0.224824995
2020/3/10 7:00,60.1,93170.1,39.8,34.935,53.4,11,11,91.8,1.1,90.3,1.5,84.6,80.2,3.484137525
2020/3/10 8:00,159.7,391251.7,108.6,118.702,47.6,96.2,58.5,89,1.1,87.9,1.6,83.3,79.3,5.9517126
2020/3/10 9:00,256,753485.3,174.8,210.243,56.8,95.8,50.6,81.1,1.5,80.6,2.2,78.4,76.4,6.16563735
2020/3/10 10:00,327.7,1059935.9,197.6,277.934,59.4,98.4,49.7,70.9,2.1,70.9,3.1,70.8,70.7,5.5858125
2020/3/10 11:00,365.1,1258196.8,168.8,306.218,59.5,96.7,48.7,61.2,2.6,61.1,3.7,60.8,60.7,3.0678124499999995
2020/3/10 12:00,364,1324088.3,103.7,288.767,53.1,96.8,54.7,56.4,3,56.1,4.3,55.2,54.8,4.66305
2020/3/10 13:00,324.6,1250483.8,45.3,238.731,5.9,99.8,95.1,58.8,2.9,58.4,4.2,57.3,56.7,3.0735875249999998
2020/3/10 14:00,251.2,1045380.3,36.7,191.556,5.4,99.6,95.4,60.8,2.8,60.3,4,58.7,57.7,2.025924975
2020/3/10 15:00,154,734091.4,39.7,153.743,23.3,96.7,79.3,61.9,2.7,61.3,3.9,59,57.6,1.0111875
2020/3/10 16:00,55.3,371418.3,33.4,101.451,59.5,18.7,10.1,62.7,2.5,61.7,3.6,58.4,56.2,0.28667499
2020/3/10 17:00,0,81869.6,0,34.541,60,46.5,23.2,65.1,2.2,63.9,3.2,59.6,56.8,0
2020/3/10 18:00,0,0,0,0,4,60,30.1,69.9,2.2,68.7,3.1,64.6,61.9,0
2020/3/10 19:00,0,0,0,0,0,52.5,34.3,69.7,2.3,68.8,3.3,65.8,63.9,0
2020/3/10 20:00,0,0,0,0,0,85.8,54.1,70.4,2.4,69.6,3.4,66.8,65,0
2020/3/10 21:00,0,0,0,0,0,95,61.6,72,2.1,71.2,3,68.2,66.2,0
2020/3/10 22:00,0,0,0,0,0,96.1,62.6,73.5,1.9,72.6,2.8,69.5,67.5,0
2020/3/10 23:00,0,0,0,0,0,98,63.1,74.8,1.8,73.8,2.5,70.4,68,0
2020/3/11 0:00,0,0,0,0,0,98.8,79.9,75.2,1.4,74,2,70.1,67.4,0
2020/3/11 1:00,0,0,0,0,0,99.9,99.1,76.8,1.4,76.1,2.1,73.4,71.4,0
2020/3/11 2:00,0,0,0,0,0,100,99.1,79.9,2,79,2.9,75.9,73.6,0
2020/3/11 3:00,0,0,0,0,0,99.9,96.4,82.7,1.7,81.5,2.5,77.1,73.9,0
2020/3/11 4:00,0,0,0,0,0,99.9,98.2,83.2,1.3,81.6,1.9,75.8,71.7,0
2020/3/11 5:00,0,0,0,0,0,99.7,95,82.5,1,80.9,1.5,75.1,71.1,0
2020/3/11 6:00,1.6,448.7,0,0.209,0.8,99.8,96.2,80.6,1.1,79.2,1.6,74.4,71,0.024825
2020/3/11 7:00,65.6,106168.3,1.2,16.831,0.8,100,99.3,81.5,1,79.9,1.4,74.5,70.4,0.247450005
2020/3/11 8:00,167.1,415008,2.6,47.731,1.6,100,98.8,81.8,1.1,80.4,1.6,75.4,71.5,1.77077502
2020/3/11 9:00,263.9,781151.9,0.6,56.673,0.4,100,99.9,85.1,1,84,1.4,79.8,76.6,0.886412505
2020/3/11 10:00,335.7,1088682.3,2.3,54.515,3.7,100,99.5,89.4,0.8,88.3,1.1,84,80.8,1.14726249
2020/3/11 11:00,373,1286998.1,4.7,64.505,1.7,100,99.8,90.4,0.6,89.4,0.8,85.7,82.8,1.38680001
2020/3/11 12:00,371.8,1352447.5,2.5,66.934,0.5,100,99.9,91.7,1.8,91.1,2.6,89,87.6,1.69905
2020/3/11 13:00,332.1,1278066.2,10.5,88.72,3.4,99.9,97.3,78.4,3.8,77.7,5.5,75.1,73.2,2.2250625000000004
2020/3/11 14:00,258.3,1071807.7,15.8,129.162,2.5,99.8,97.9,70.9,3.7,70.3,5.3,68.3,66.8,1.09415001
2020/3/11 15:00,160.4,758595.5,28.1,131.594,2.2,99.1,97.7,65.9,3.2,65.1,4.7,62.2,60.1,0.76894998
2020/3/11 16:00,59.9,391650.9,25.6,92.71,7.5,92.9,90.2,66.4,2.1,64.9,3.1,59.9,56.6,0.78264999
2020/3/11 17:00,0,92128.9,0,32.938,10.2,93.9,88.5,70.9,1.5,68.1,2.1,58.8,52.7,0.001007144999999985
2020/3/11 18:00,0,0,0,0,1.6,78.8,77.8,75.9,1.3,72.2,1.9,59.8,51.4,0
2020/3/11 19:00,0,0,0,0,0,23.6,16.1,75.4,1.8,71.6,2.5,58.8,49.9,0
2020/3/11 20:00,0,0,0,0,0,73.9,56.1,74.7,2,71.8,2.8,62,55.1,0
2020/3/11 21:00,0,0,0,0,0,94.3,91.7,73.5,1.8,71.5,2.5,64.8,60.1,0
2020/3/11 22:00,0,0,0,0,0,100,99.5,72.5,1.8,71,2.6,66,62.4,0
2020/3/11 23:00,0,0,0,0,0,99.9,98.3,73.5,0.6,71.8,0.9,65.8,61.6,0
2020/3/12 0:00,0,0,0,0,0,100,98.7,76.2,0.7,73.9,1,65.9,60.5,0
2020/3/12 1:00,0,0,0,0,0,100,98.5,83.3,1,81.5,1.4,75.3,70.8,0
2020/3/12 2:00,0,0,0,0,0,95.6,71.1,85.1,0.7,83.1,1.1,76.1,71.1,0
2020/3/12 3:00,0,0,0,0,0,41.7,23.5,89.9,0.9,87.5,1.3,79.4,73.9,0
2020/3/12 4:00,0,0,0,0,0,90.6,75.7,88.6,1.8,85.9,2.6,76.4,69.9,0
2020/3/12 5:00,0,0,0,0,0,100,100,81.5,1.4,79.7,2,73.6,69.4,0
2020/3/12 6:00,4.4,1224.3,0.1,0.957,0.8,99.7,97.1,79.7,1.1,78.3,1.5,73.3,69.8,0.00481251
2020/3/12 7:00,71.3,120101.3,2.8,23.016,2,100,98.3,78.2,1.4,76.4,2,70.1,65.5,0.295125015
2020/3/12 8:00,174.5,439228.5,12.1,60.643,5.6,99.9,95.4,71.5,0.8,70.4,1.2,66.4,63.4,0.65202498
2020/3/12 9:00,271.9,808998.2,17.6,91.826,0.9,100,99.6,69.3,0.4,68.9,0.6,67,65.7,1.0440375
2020/3/12 10:00,343.8,1117501.4,14.8,114.74,4.6,99.9,97.2,69.3,0.4,69.2,0.6,69,68.8,0.5739749999999999
2020/3/12 11:00,381,1315820.6,12.4,126.645,2.2,100,99.5,73.3,0.8,73.3,1.2,73.2,73.1,0.862112475
2020/3/12 12:00,379.6,1380803.3,4,115.567,2.5,100,99,76.3,1.1,76.2,1.5,75.8,75.5,0.53532501
2020/3/12 13:00,339.6,1305641.7,2.9,79.735,1.8,99.9,99.7,93.7,1.4,93.7,2,93.5,93.2,1.992099975
2020/3/12 14:00,265.4,1098251.2,3.6,51.827,13.1,96.2,94.8,96.7,1.1,96.4,1.6,95.2,94.2,0.9786374849999999
2020/3/12 15:00,166.8,783189.4,2.3,40.667,2.2,99.9,99.9,98.2,1.3,98.1,1.9,97.6,97.1,0.08768751
2020/3/12 16:00,64.5,412197.8,0.8,27.515,2.5,99.8,99.6,95.7,2.3,95.9,3.2,96.8,97.4,0.0016499999999999998
2020/3/12 17:00,0.9,102996.5,0.2,9.603,0,100,100,86.8,3.4,86.7,4.9,86.2,85.9,0
2020/3/12 18:00,0,238.1,0,0.243,2.2,97.5,91.9,86.3,3.7,86.2,5.4,85.9,85.8,0
2020/3/12 19:00,0,0,0,0,0,95.3,95.1,84.7,3.4,84.5,4.9,83.9,83.7,0
2020/3/12 20:00,0,0,0,0,0,100,100,82,3.9,82,5.6,82.3,82.5,0
2020/3/12 21:00,0,0,0,0,0,99.1,99.1,79.2,3.6,79.2,5.2,79.4,79.6,0
2020/3/12 22:00,0,0,0,0,0,99.9,99.5,79.5,3.7,79.7,5.3,80.2,80.8,0
2020/3/12 23:00,0,0,0,0,0,94,93.8,78.8,3.9,78.9,5.6,79.3,79.8,0
2020/3/13 0:00,0,0,0,0,0,90.3,90.3,75.7,3.5,75.7,5.1,75.9,76.2,0
2020/3/13 1:00,0,0,0,0,0,64.6,64.6,80.7,4.5,80.9,6.5,81.9,83,0
2020/3/13 2:00,0,0,0,0,0,81.9,81.9,78.9,4,79,5.7,79.6,80.5,0
2020/3/13 3:00,0,0,0,0,0,87.9,87.9,79.6,4.3,79.8,6.1,80.9,82.1,0
2020/3/13 4:00,0,0,0,0,0,76.8,76.8,81.1,4.2,81.5,6.1,83.2,84.8,0
2020/3/13 5:00,0,0,0,0,0,89.7,89.3,83.9,4.2,84.4,6,86.2,88,0
2020/3/13 6:00,7.1,2001.3,0.7,2.369,5.1,81.5,80.8,83.7,3.7,84,5.3,85.6,87.3,0.0008125049999999999
2020/3/13 7:00,77.1,134700.4,8.7,23.409,6.2,94.5,94.5,80.8,4,81.2,5.8,82.7,84.4,0.012799995
2020/3/13 8:00,182,463876.3,4.9,48.108,4.6,95.9,95.4,78.8,4.4,79.2,6.3,80.6,82.3,0.0387
2020/3/13 9:00,279.8,837003.1,4,54.764,0.9,99.1,99,76.8,4.3,76.9,6.1,77.6,78.5,0.03077499
2020/3/13 10:00,351.8,1146377.3,8.1,75.982,1.4,98.1,98.1,76.8,3.8,76.9,5.5,77.3,78,0.257299995
2020/3/13 11:00,389,1344650.4,26.4,131.006,2.7,96.2,96.2,74.6,3.3,74.9,4.7,76.3,77.9,0.15885001499999998
2020/3/13 12:00,387.3,1409142.9,46.1,176.238,3.9,94.5,94.5,70.3,3.5,70.5,5,71.5,72.8,0.488374995
2020/3/13 13:00,347.1,1333198.5,81.9,199.709,27.3,67.6,67.6,69.7,4.4,69.7,6.4,69.9,70.7,0.5957625
2020/3/13 14:00,272.6,1124698.7,107.1,211.067,32.4,63,63,73.4,3.9,73.6,5.5,75,76.7,1.0152124949999999
2020/3/13 15:00,173.3,807858.1,61.9,171.288,14.2,81.1,81.1,69.8,3.6,69.7,5.2,70,71,0.061675005
2020/3/13 16:00,69.3,433032.8,19.5,95.036,19.8,73.7,73.7,78.6,3.6,78.7,5.1,79.4,80.7,0.06786250499999998
2020/3/13 17:00,3.2,114679.2,0.5,30.529,18.2,73.8,73.8,85,3.7,84.8,5.3,84,83.3,0
2020/3/13 18:00,0,893.7,0,1.906,6,63.7,63.7,86.1,3.1,85.8,4.5,84.8,84,0
2020/3/13 19:00,0,0,0,0,0,63.7,63.7,87.4,2.7,87,3.9,86.1,85.8,0
2020/3/13 20:00,0,0,0,0,0,64.5,64.5,86.2,2.5,85.9,3.5,84,82.3,0
2020/3/13 21:00,0,0,0,0,0,76.2,76.2,86.2,2.4,86.1,3.4,86,86.1,0
2020/3/13 22:00,0,0,0,0,0,65.3,65.3,88.4,2.7,88.4,3.8,88.9,89.6,0
2020/3/13 23:00,0,0,0,0,0,52.4,52.4,87.3,2.7,87.2,3.9,86.8,86.3,0
2020/3/14 0:00,0,0,0,0,0,50.3,50.3,86.3,2.5,86.2,3.6,85.5,84.7,0
2020/3/14 1:00,0,0,0,0,0,48.8,48.8,86.6,2.1,86.5,3,85.6,83.8,0
2020/3/14 2:00,0,0,0,0,0,100,99.8,84.9,1.9,84.7,2.7,83.6,81.5,0
2020/3/14 3:00,0,0,0,0,0,100,100,86.1,1.8,86,2.6,84.9,82.8,0
2020/3/14 4:00,0,0,0,0,0,3.3,3.3,90.3,1.7,90.4,2.5,89.8,88.1,0
2020/3/14 5:00,0,0,0,0,0,81.3,75,86.3,1.8,86.4,2.6,86.2,85.5,0
2020/3/14 6:00,9.9,2780,1,5.545,3,94.6,94.5,81.3,1.9,81.4,2.7,81.6,81.8,0.01186251
2020/3/14 7:00,83.2,150011.6,39.7,49.809,43.2,35.7,35,78.8,2.3,78.7,3.3,78.2,77.5,0.059512499999999996
2020/3/14 8:00,189.6,488915.6,139.4,145.566,53.7,67.5,39.3,70.9,2.3,70.7,3.3,69.7,68.8,0.132087495
2020/3/14 9:00,287.8,865146.3,205.8,244.745,55.5,85.8,47,61.2,2.7,60.8,3.9,58.6,56.7,1.1761875149999999
2020/3/14 10:00,359.9,1175294.4,268.8,321.441,59.6,86.8,43.9,52.5,2.9,51.8,4.2,49.2,47.4,4.451250075
2020/3/14 11:00,396.9,1373474.1,310.4,377.176,57,82.7,43.9,46.3,3.1,45.7,4.5,43.6,42.4,8.48103735
2020/3/14 12:00,395.1,1437454.2,322.9,400.765,53.5,35.3,23.1,44.2,2.7,43.6,3.9,41.6,40.5,8.438449799999999
2020/3/14 13:00,354.6,1360724.8,302.8,387.617,58.5,10.8,7.3,46.1,3,45.5,4.3,43.7,42.8,6.926212349999999
2020/3/14 14:00,279.7,1151138.2,237.2,336.893,58.6,6.7,5.1,45.4,2.8,44.8,4,42.7,41.4,2.7663624749999998
2020/3/14 15:00,179.8,832587.1,152.7,254.442,59.2,48,25.2,48.9,2.8,48,4.1,45,42.7,1.25472501
2020/3/14 16:00,74.2,454130.2,65.2,153.79,60,1.6,0.8,52.6,3.1,51.5,4.4,47.2,43.6,0.36578751000000004
2020/3/14 17:00,5.5,126790.6,4,54.359,60,0,0,56.6,3,55.1,4.3,49.4,44.6,0.0012
2020/3/14 18:00,0,1548.5,0,4.148,16,43,21.5,62.1,3.1,60.4,4.4,53.6,47.8,0
2020/3/14 19:00,0,0,0,0,0,89.6,45.8,66.6,3.3,64.5,4.8,56.6,49.9,0
2020/3/14 20:00,0,0,0,0,0,12.1,6.2,66.6,3.3,64.6,4.7,57.2,51.2,0
2020/3/14 21:00,0,0,0,0,0,97.7,48.8,66.2,3.1,64.3,4.4,57.2,51.7,0
2020/3/14 22:00,0,0,0,0,0,89.5,45.5,66.5,3,64.7,4.3,58.3,53.2,0
2020/3/14 23:00,0,0,0,0,0,69.4,35.1,66.1,2.8,64.2,4,57.1,51.5,0
2020/3/15 0:00,0,0,0,0,0,63,31.8,65.8,2.3,64,3.2,57.7,53,0
2020/3/15 1:00,0,0,0,0,0,99.7,98,62.3,2.7,60.9,3.9,56,52.4,0
2020/3/15 2:00,0,0,0,0,0,99.9,97.3,63.2,2.3,62.4,3.3,59.6,57.7,0
2020/3/15 3:00,0,0,0,0,0,100,99.6,63.1,2.3,62.3,3.4,59.8,58.4,0
2020/3/15 4:00,0,0,0,0,0,100,99.8,69.5,2.9,69,4.1,67.3,66.2,0
2020/3/15 5:00,0,0,0,0,0,100,100,64,2.8,63.2,4,60.2,58.1,0
2020/3/15 6:00,12.7,4337.5,0,3.609,0,100,100,62.8,2.8,62.1,4.1,59.5,57.8,0.014299995
2020/3/15 7:00,89.4,166065,0,17.543,0,100,100,65.2,3.1,64.5,4.4,62.3,60.9,0.3992625
2020/3/15 8:00,197.2,514312,1.5,46.361,0,100,100,64.1,3,63.3,4.3,60.7,58.9,0.7823999999999999
2020/3/15 9:00,295.8,893407.7,9.6,85.705,5.6,98.3,94.4,62.7,2.8,62,4,59.5,58,1.1930625
2020/3/15 10:00,367.9,1204237.1,9.3,102.797,0,100,100,67.3,2.5,66.7,3.6,64.6,63.2,1.3890375
2020/3/15 11:00,404.8,1402278.1,0.5,95.657,0.5,100,99.6,67.9,2,67,2.9,63.7,61.6,2.6055000749999997
2020/3/15 12:00,402.9,1465724.8,7.2,108.188,0,100,100,74.5,2.2,74.1,3.1,72.9,72,5.1318624
2020/3/15 13:00,362.1,1388209.3,7.3,126.189,0,100,100,69.2,2.2,67.9,3.2,63.3,60.1,7.385299949999999
2020/3/15 14:00,286.9,1177558.4,8.5,123.449,0,100,100,68.5,2.1,67,3,61.9,58.4,7.165037549999998
2020/3/15 15:00,186.3,857362.6,19.7,112.372,6,97.1,93.5,67.8,2.2,66.5,3.2,62.3,59.6,3.193775025
2020/3/15 16:00,79.3,475465.7,8.6,80.384,1.9,99.9,99.2,71.9,2,70.5,2.9,65.9,63,0.66430002
2020/3/15 17:00,7.9,139359.1,0.4,29.198,2.1,100,99.9,77,3.5,76.8,5.1,76.5,76.4,0
2020/3/15 18:00,0,2202.3,0,1.877,0.2,99.7,99.7,94.8,5.1,95.1,7.4,96.1,96.9,0
2020/3/15 19:00,0,0,0,0,0,100,100,82.2,3.4,82.4,4.8,83.2,84,0
2020/3/15 20:00,0,0,0,0,0,100,99.9,80.4,3.3,80.4,4.7,80.5,80.7,0
2020/3/15 21:00,0,0,0,0,0,100,99.7,77.7,2.5,77.3,3.6,75.6,74.3,0
2020/3/15 22:00,0,0,0,0,0,99.4,99.4,77,2,76.5,2.8,74.7,73.4,0
2020/3/15 23:00,0,0,0,0,0,99.4,99.4,76.9,2.2,76.5,3.2,74.9,73.8,0
2020/3/16 0:00,0,0,0,0,0,73.7,73.7,77.3,2.1,76.8,3,74.8,73.6,0
2020/3/16 1:00,0,0,0,0,0,20.2,20.2,81.9,2,81.5,2.8,79.7,78.3,0
2020/3/16 2:00,0,0,0,0,0,11,11,87.9,1.9,87,2.7,83.5,80.5,0
2020/3/16 3:00,0,0,0,0,0,7.3,7.3,90.2,1.9,89.2,2.8,85.2,81.8,0
2020/3/16 4:00,0,0,0,0,0,3.3,3.3,91.6,1.8,90.8,2.6,87.1,83.6,0
2020/3/16 5:00,0,0,0,0,0,17.4,17.4,90.4,1.5,89.7,2.1,86.5,83.2,0.0006112499999999999
2020/3/16 6:00,15.6,8707.2,5.4,7.939,22.3,18.1,18.1,88.2,1.6,87.8,2.3,85.5,82.7,0.30100000499999996
2020/3/16 7:00,95.7,182877.2,46.1,53.41,31.6,48,48,83.3,1.2,83.2,1.7,82.5,81.6,2.9121
2020/3/16 8:00,204.8,540031.9,144,148.957,59.4,1,1,77.6,1.2,77.4,1.8,76.5,75.5,6.81466245
2020/3/16 9:00,303.8,921768.1,254.5,261.284,60,0,0,67.2,1.6,67.2,2.3,67,66.4,8.836274999999999
2020/3/16 10:00,375.9,1233190.3,321.9,350.574,60,0,0,53.9,2.4,53.8,3.4,54,54.8,10.104349800000001
2020/3/16 11:00,412.8,1431049.4,357.8,404.265,60,16,8,46.4,2.7,46.3,3.9,46.1,46.5,10.634962500000002
2020/3/16 12:00,410.6,1493942.9,255.8,398.486,60,0,0,40.7,2.7,40.4,3.9,39.6,39.4,10.2288498
2020/3/16 13:00,369.6,1415640.6,155,341.077,20.4,99,82.5,36.3,3.3,35.8,4.8,34.2,33.4,8.9641626
2020/3/16 14:00,294,1203947.8,191,297.837,46.6,32.4,27.3,39.7,3.3,39.3,4.7,38,37.5,6.908925
2020/3/16 15:00,192.9,882171,168.2,254.463,60,2,1,42.8,2.8,42.4,4,41,40.4,2.4080875500000003
2020/3/16 16:00,84.5,497016.1,63,163.78,60,98.1,49.1,50,2.1,49.4,3,47.4,46.1,0.41791250999999996
2020/3/16 17:00,10.2,152405.3,3.2,60.211,59.6,99.2,49.9,55.9,2,55.2,2.9,52.9,51.2,0.0021166649999999998
2020/3/16 18:00,0,2855.8,0,7.139,4.6,100,89,60.1,2.2,59.3,3.1,56.4,54.2,0
2020/3/16 19:00,0,0,0,0,0,99.9,78.5,62,2.2,61.2,3.1,58.3,55.8,0
2020/3/16 20:00,0,0,0,0,0,99.9,93.7,64.2,2.3,63.3,3.2,60.1,57.3,0
2020/3/16 21:00,0,0,0,0,0,99.9,97.4,65.9,2.1,65.1,3,62.3,60.1,0
2020/3/16 22:00,0,0,0,0,0,100,97.6,66,1.8,65.4,2.6,63.3,61.6,0
2020/3/16 23:00,0,0,0,0,0,100,99.7,66.4,1.5,65.8,2.2,63.6,62.1,0
2020/3/17 0:00,0,0,0,0,0,100,99.6,66.8,1.9,66.3,2.8,64.6,63.5,0
2020/3/17 1:00,0,0,0,0,0,100,100,67,2.3,66.3,3.4,63.8,62,0
2020/3/17 2:00,0,0,0,0,0,100,100,71,2.5,70.3,3.6,67.5,65.3,0
2020/3/17 3:00,0,0,0,0,0,96.4,84.4,69.7,2.5,68.9,3.6,65.8,63.4,0
2020/3/17 4:00,0,0,0,0,0,99.6,99.5,65.5,2.1,64.7,3,61.5,59.1,0
2020/3/17 5:00,0,0,0,0,0,99,99,62.7,2.3,62.1,3.3,60,58.6,0.005566679999999999
2020/3/17 6:00,18.6,13109.7,0.2,3.479,0,100,100,62.4,2.4,61.8,3.4,59.5,57.7,0.279724995
2020/3/17 7:00,102.2,200451.5,1.7,19.35,0.4,99.6,99.6,60.4,3.7,59.8,5.4,57.8,56.4,0.56016249
2020/3/17 8:00,212.5,566043.2,25,62.522,5.9,91.8,91.6,66.9,3.2,66.3,4.6,64.4,63,2.987712525
2020/3/17 9:00,311.8,950208.2,38.2,120.216,1.6,99.7,99,68.1,2.6,68,3.7,67.6,67.3,3.369849975
2020/3/17 10:00,384,1262139.3,40.8,144.887,4,98.6,98.2,76,2.5,75.7,3.6,74.6,73.6,7.38296265
2020/3/17 11:00,420.7,1459775.1,108.5,184.662,27.1,74.1,69,65.3,3.8,65,5.5,64.1,63.5,8.7678375
2020/3/17 12:00,418.3,1522096.8,213.1,277.441,10.2,93.2,91.3,67.6,3.6,67.7,5.2,68.1,68.7,3.7707750749999995
2020/3/17 13:00,377.1,1443008,209.9,324.043,17.6,73.8,73.2,58.8,4.7,58.8,6.8,59,59.4,6.644774999999999
2020/3/17 14:00,301.2,1230295.5,127.3,278.242,18.1,77.4,74.9,63.4,4.3,63.5,6.1,63.8,64.3,2.374025025
2020/3/17 15:00,199.5,906999.4,85.3,203.559,34.8,50.4,48.2,68.2,4.3,68.3,6.2,68.7,69.4,0.7393250100000001
2020/3/17 16:00,89.7,518758.9,29.2,126.913,6.5,93.3,91.7,71.3,3.8,71.2,5.5,71,71.2,0.168375015
2020/3/17 17:00,12.5,165941.7,1.9,49.38,11.5,87.7,84.8,73.2,3.3,73,4.8,72.4,72.3,0.02283
2020/3/17 18:00,0,4020.4,0,7.725,5.1,86.5,83.6,76.9,3.1,76.7,4.5,76.2,76,0
2020/3/17 19:00,0,0,0,0,0,80.8,69.6,80.6,2.9,80.5,4.2,80.2,80.1,0
2020/3/17 20:00,0,0,0,0,0,94.3,91.1,79.5,2.7,79.2,3.9,78,77.1,0
2020/3/17 21:00,0,0,0,0,0,98.6,98.1,80.9,2.4,80.3,3.4,78.1,76.4,0
2020/3/17 22:00,0,0,0,0,0,96.6,95.3,77.2,2.6,76.9,3.7,75.7,74.9,0
2020/3/17 23:00,0,0,0,0,0,78,69.6,77.4,2.2,77,3.2,75.4,74.1,0
2020/3/18 0:00,0,0,0,0,0,59,52.6,82,1.9,81.3,2.7,78.7,76.7,0
2020/3/18 1:00,0,0,0,0,0,59.6,59.4,87.1,2.3,86.7,3.3,85.1,83.8,0
2020/3/18 2:00,0,0,0,0,0,39.8,39.8,87.8,2.1,87.1,3,84.5,82.2,0
2020/3/18 3:00,0,0,0,0,0,30,30,89.4,1.7,88.5,2.5,85.1,82.4,0
2020/3/18 4:00,0,0,0,0,0,32.4,32.2,91.1,1.8,90,2.6,85.8,82.7,0
2020/3/18 5:00,0,0,0,0,0,43.5,42.7,87.7,1.7,86.6,2.5,82.7,79.5,0.035205
